"LE_orig"	"LE_f"	"LE_fqc"	"LE_fall"	"LE_fall_qc"	"LE_fnum"	"LE_fsd"	"LE_fmeth"	"LE_fwin"
-15.36	-15.36	0	-15.36	NA	NA	NA	NA	NA
19.39	19.39	0	19.39	NA	NA	NA	NA	NA
-11.82	-11.82	0	-11.82	NA	NA	NA	NA	NA
-17.39	-17.39	0	-17.39	NA	NA	NA	NA	NA
31.99	31.99	0	31.99	NA	NA	NA	NA	NA
21.25	21.25	0	21.25	NA	NA	NA	NA	NA
19.91	19.91	0	19.91	NA	NA	NA	NA	NA
12.22	12.22	0	12.22	NA	NA	NA	NA	NA
27.52	27.52	0	27.52	NA	NA	NA	NA	NA
9.88	9.88	0	9.88	NA	NA	NA	NA	NA
-13.34	-13.34	0	-13.34	NA	NA	NA	NA	NA
NA	5.74627118644068	1	5.74627118644068	1	59	9.40283099304729	1	14
15	15	0	15	NA	NA	NA	NA	NA
1.99	1.99	0	1.99	NA	NA	NA	NA	NA
NA	5.16434782608696	1	5.16434782608696	1	69	8.71624539349316	1	14
27.3	27.3	0	27.3	NA	NA	NA	NA	NA
NA	4.71333333333333	1	4.71333333333333	1	78	8.66042689129086	1	14
NA	4.77905405405405	1	4.77905405405405	1	74	8.31334579282077	1	14
10.84	10.84	0	10.84	NA	NA	NA	NA	NA
27.71	27.71	0	27.71	NA	NA	NA	NA	NA
49.02	49.02	0	49.02	NA	NA	NA	NA	NA
56.61	56.61	0	56.61	NA	NA	NA	NA	NA
107.56	107.56	0	107.56	NA	NA	NA	NA	NA
152.16	152.16	0	152.16	NA	NA	NA	NA	NA
113.51	113.51	0	113.51	NA	NA	NA	NA	NA
199.57	199.57	0	199.57	NA	NA	NA	NA	NA
210.56	210.56	0	210.56	NA	NA	NA	NA	NA
230.56	230.56	0	230.56	NA	NA	NA	NA	NA
283.17	283.17	0	283.17	NA	NA	NA	NA	NA
495.33	495.33	0	495.33	NA	NA	NA	NA	NA
359.42	359.42	0	359.42	NA	NA	NA	NA	NA
376.07	376.07	0	376.07	NA	NA	NA	NA	NA
353.62	353.62	0	353.62	NA	NA	NA	NA	NA
349.89	349.89	0	349.89	NA	NA	NA	NA	NA
322.16	322.16	0	322.16	NA	NA	NA	NA	NA
348.62	348.62	0	348.62	NA	NA	NA	NA	NA
437.17	437.17	0	437.17	NA	NA	NA	NA	NA
383.22	383.22	0	383.22	NA	NA	NA	NA	NA
340.2	340.2	0	340.2	NA	NA	NA	NA	NA
298.93	298.93	0	298.93	NA	NA	NA	NA	NA
215.67	215.67	0	215.67	NA	NA	NA	NA	NA
187.13	187.13	0	187.13	NA	NA	NA	NA	NA
145.7	145.7	0	145.7	NA	NA	NA	NA	NA
NA	79.0933333333333	1	79.0933333333333	1	3	57.698627655546	1	14
44.45	44.45	0	44.45	NA	NA	NA	NA	NA
47.13	47.13	0	47.13	NA	NA	NA	NA	NA
24.62	24.62	0	24.62	NA	NA	NA	NA	NA
16.13	16.13	0	16.13	NA	NA	NA	NA	NA
23.46	23.46	0	23.46	NA	NA	NA	NA	NA
31.15	31.15	0	31.15	NA	NA	NA	NA	NA
NA	9.58642857142857	1	9.58642857142857	1	28	11.5828967829122	1	14
24.22	24.22	0	24.22	NA	NA	NA	NA	NA
11.82	11.82	0	11.82	NA	NA	NA	NA	NA
13.1	13.1	0	13.1	NA	NA	NA	NA	NA
NA	10.6041176470588	1	10.6041176470588	1	34	10.5898064530478	1	14
NA	10.4606666666667	1	10.4606666666667	1	30	10.0908531245683	1	14
NA	7.00851851851852	1	7.00851851851852	1	54	10.6080262257081	1	14
3.84	3.84	0	3.84	NA	NA	NA	NA	NA
0.49	0.49	0	0.49	NA	NA	NA	NA	NA
3	3	0	3	NA	NA	NA	NA	NA
1.32	1.32	0	1.32	NA	NA	NA	NA	NA
8.1	8.1	0	8.1	NA	NA	NA	NA	NA
2.61	2.61	0	2.61	NA	NA	NA	NA	NA
NA	6.83909090909091	1	6.83909090909091	1	66	10.1831172085917	1	14
NA	7.57150684931507	1	7.57150684931507	1	73	11.08203008268	1	14
NA	7.57150684931507	1	7.57150684931507	1	73	11.08203008268	1	14
8.07	8.07	0	8.07	NA	NA	NA	NA	NA
10.68	10.68	0	10.68	NA	NA	NA	NA	NA
9.05	9.05	0	9.05	NA	NA	NA	NA	NA
79.63	79.63	0	79.63	NA	NA	NA	NA	NA
86.77	86.77	0	86.77	NA	NA	NA	NA	NA
127.89	127.89	0	127.89	NA	NA	NA	NA	NA
157.34	157.34	0	157.34	NA	NA	NA	NA	NA
230.58	230.58	0	230.58	NA	NA	NA	NA	NA
228.38	228.38	0	228.38	NA	NA	NA	NA	NA
311.55	311.55	0	311.55	NA	NA	NA	NA	NA
264.16	264.16	0	264.16	NA	NA	NA	NA	NA
249.17	249.17	0	249.17	NA	NA	NA	NA	NA
272.18	272.18	0	272.18	NA	NA	NA	NA	NA
320.38	320.38	0	320.38	NA	NA	NA	NA	NA
269.38	269.38	0	269.38	NA	NA	NA	NA	NA
249.14	249.14	0	249.14	NA	NA	NA	NA	NA
293.8	293.8	0	293.8	NA	NA	NA	NA	NA
260.28	260.28	0	260.28	NA	NA	NA	NA	NA
243.74	243.74	0	243.74	NA	NA	NA	NA	NA
249.44	249.44	0	249.44	NA	NA	NA	NA	NA
300.09	300.09	0	300.09	NA	NA	NA	NA	NA
272.52	272.52	0	272.52	NA	NA	NA	NA	NA
156.45	156.45	0	156.45	NA	NA	NA	NA	NA
155.4	155.4	0	155.4	NA	NA	NA	NA	NA
98.89	98.89	0	98.89	NA	NA	NA	NA	NA
87.2	87.2	0	87.2	NA	NA	NA	NA	NA
17.77	17.77	0	17.77	NA	NA	NA	NA	NA
6.93	6.93	0	6.93	NA	NA	NA	NA	NA
NA	8.0875	1	8.0875	1	4	2.68270230675464	1	14
6.4	6.4	0	6.4	NA	NA	NA	NA	NA
5.06	5.06	0	5.06	NA	NA	NA	NA	NA
7.89	7.89	0	7.89	NA	NA	NA	NA	NA
8.36	8.36	0	8.36	NA	NA	NA	NA	NA
NA	8.15098591549296	1	8.15098591549296	1	71	11.3796608228302	1	14
10.46	10.46	0	10.46	NA	NA	NA	NA	NA
3.91	3.91	0	3.91	NA	NA	NA	NA	NA
2.24	2.24	0	2.24	NA	NA	NA	NA	NA
25.27	25.27	0	25.27	NA	NA	NA	NA	NA
3.99	3.99	0	3.99	NA	NA	NA	NA	NA
9.22	9.22	0	9.22	NA	NA	NA	NA	NA
2.89	2.89	0	2.89	NA	NA	NA	NA	NA
5.67	5.67	0	5.67	NA	NA	NA	NA	NA
0.12	0.12	0	0.12	NA	NA	NA	NA	NA
0.84	0.84	0	0.84	NA	NA	NA	NA	NA
NA	7.62	1	7.62	1	13	7.57963719448365	1	14
NA	7.7675	1	7.7675	1	12	7.89716188950758	1	14
NA	6.35375	1	6.35375	1	8	7.57992072612146	1	14
5.01	5.01	0	5.01	NA	NA	NA	NA	NA
11.45	11.45	0	11.45	NA	NA	NA	NA	NA
20.9	20.9	0	20.9	NA	NA	NA	NA	NA
81.18	81.18	0	81.18	NA	NA	NA	NA	NA
96.34	96.34	0	96.34	NA	NA	NA	NA	NA
126.94	126.94	0	126.94	NA	NA	NA	NA	NA
175.43	175.43	0	175.43	NA	NA	NA	NA	NA
213.64	213.64	0	213.64	NA	NA	NA	NA	NA
342.41	342.41	0	342.41	NA	NA	NA	NA	NA
239.18	239.18	0	239.18	NA	NA	NA	NA	NA
266.7	266.7	0	266.7	NA	NA	NA	NA	NA
300.62	300.62	0	300.62	NA	NA	NA	NA	NA
305.65	305.65	0	305.65	NA	NA	NA	NA	NA
357.72	357.72	0	357.72	NA	NA	NA	NA	NA
304.8	304.8	0	304.8	NA	NA	NA	NA	NA
326.79	326.79	0	326.79	NA	NA	NA	NA	NA
334.9	334.9	0	334.9	NA	NA	NA	NA	NA
330.46	330.46	0	330.46	NA	NA	NA	NA	NA
284.72	284.72	0	284.72	NA	NA	NA	NA	NA
312.02	312.02	0	312.02	NA	NA	NA	NA	NA
250.22	250.22	0	250.22	NA	NA	NA	NA	NA
210.07	210.07	0	210.07	NA	NA	NA	NA	NA
155.33	155.33	0	155.33	NA	NA	NA	NA	NA
129.26	129.26	0	129.26	NA	NA	NA	NA	NA
NA	180.023333333333	1	180.023333333333	1	3	47.3936075155008	1	14
100.44	100.44	0	100.44	NA	NA	NA	NA	NA
58.83	58.83	0	58.83	NA	NA	NA	NA	NA
25.77	25.77	0	25.77	NA	NA	NA	NA	NA
10	10	0	10	NA	NA	NA	NA	NA
NA	12.300350877193	1	12.300350877193	1	57	11.2745783837725	1	14
9.38	9.38	0	9.38	NA	NA	NA	NA	NA
10.19	10.19	0	10.19	NA	NA	NA	NA	NA
12.27	12.27	0	12.27	NA	NA	NA	NA	NA
6.88	6.88	0	6.88	NA	NA	NA	NA	NA
1.23	1.23	0	1.23	NA	NA	NA	NA	NA
0.6	0.6	0	0.6	NA	NA	NA	NA	NA
NA	7.00949367088608	1	7.00949367088608	1	79	9.60023235545919	1	14
1.11	1.11	0	1.11	NA	NA	NA	NA	NA
0.14	0.14	0	0.14	NA	NA	NA	NA	NA
3.98	3.98	0	3.98	NA	NA	NA	NA	NA
2.44	2.44	0	2.44	NA	NA	NA	NA	NA
NA	7.15	1	7.15	1	74	9.84100089574922	1	14
-5.94	-5.94	0	-5.94	NA	NA	NA	NA	NA
-3.58	-3.58	0	-3.58	NA	NA	NA	NA	NA
NA	7.8258024691358	1	7.8258024691358	1	81	10.7414465813732	1	14
-2.6	-2.6	0	-2.6	NA	NA	NA	NA	NA
NA	7.93705882352941	1	7.93705882352941	1	68	10.0764840851795	1	14
1.09	1.09	0	1.09	NA	NA	NA	NA	NA
NA	8.92033898305085	1	8.92033898305085	1	59	10.3581898242325	1	14
10.66	10.66	0	10.66	NA	NA	NA	NA	NA
20.93	20.93	0	20.93	NA	NA	NA	NA	NA
59.21	59.21	0	59.21	NA	NA	NA	NA	NA
74.75	74.75	0	74.75	NA	NA	NA	NA	NA
99.97	99.97	0	99.97	NA	NA	NA	NA	NA
135.33	135.33	0	135.33	NA	NA	NA	NA	NA
192.34	192.34	0	192.34	NA	NA	NA	NA	NA
145.94	145.94	0	145.94	NA	NA	NA	NA	NA
219	219	0	219	NA	NA	NA	NA	NA
257.88	257.88	0	257.88	NA	NA	NA	NA	NA
245.95	245.95	0	245.95	NA	NA	NA	NA	NA
289.21	289.21	0	289.21	NA	NA	NA	NA	NA
298.72	298.72	0	298.72	NA	NA	NA	NA	NA
359.04	359.04	0	359.04	NA	NA	NA	NA	NA
359.7	359.7	0	359.7	NA	NA	NA	NA	NA
444.37	444.37	0	444.37	NA	NA	NA	NA	NA
338.92	338.92	0	338.92	NA	NA	NA	NA	NA
325.81	325.81	0	325.81	NA	NA	NA	NA	NA
238.13	238.13	0	238.13	NA	NA	NA	NA	NA
298.67	298.67	0	298.67	NA	NA	NA	NA	NA
252.27	252.27	0	252.27	NA	NA	NA	NA	NA
217.46	217.46	0	217.46	NA	NA	NA	NA	NA
184.68	184.68	0	184.68	NA	NA	NA	NA	NA
157.42	157.42	0	157.42	NA	NA	NA	NA	NA
136.42	136.42	0	136.42	NA	NA	NA	NA	NA
75.65	75.65	0	75.65	NA	NA	NA	NA	NA
38.84	38.84	0	38.84	NA	NA	NA	NA	NA
29.41	29.41	0	29.41	NA	NA	NA	NA	NA
11.2	11.2	0	11.2	NA	NA	NA	NA	NA
5.37	5.37	0	5.37	NA	NA	NA	NA	NA
0.35	0.35	0	0.35	NA	NA	NA	NA	NA
NA	10.5023611111111	1	10.5023611111111	1	72	11.5553115026857	1	14
NA	9.90233766233766	1	9.90233766233766	1	77	12.2559065133278	1	14
2.04	2.04	0	2.04	NA	NA	NA	NA	NA
4.45	4.45	0	4.45	NA	NA	NA	NA	NA
9.21	9.21	0	9.21	NA	NA	NA	NA	NA
NA	8.04329268292683	1	8.04329268292683	1	82	10.4205120670934	1	14
4.21	4.21	0	4.21	NA	NA	NA	NA	NA
1.81	1.81	0	1.81	NA	NA	NA	NA	NA
-5.58	-5.58	0	-5.58	NA	NA	NA	NA	NA
6.54	6.54	0	6.54	NA	NA	NA	NA	NA
2.65	2.65	0	2.65	NA	NA	NA	NA	NA
1.98	1.98	0	1.98	NA	NA	NA	NA	NA
NA	8.67222222222222	1	8.67222222222222	1	63	10.0676313715636	1	14
-2.85	-2.85	0	-2.85	NA	NA	NA	NA	NA
-3.45	-3.45	0	-3.45	NA	NA	NA	NA	NA
-1.9	-1.9	0	-1.9	NA	NA	NA	NA	NA
-1.31	-1.31	0	-1.31	NA	NA	NA	NA	NA
5.36	5.36	0	5.36	NA	NA	NA	NA	NA
19.5	19.5	0	19.5	NA	NA	NA	NA	NA
51.21	51.21	0	51.21	NA	NA	NA	NA	NA
60.99	60.99	0	60.99	NA	NA	NA	NA	NA
84.13	84.13	0	84.13	NA	NA	NA	NA	NA
117.81	117.81	0	117.81	NA	NA	NA	NA	NA
170.64	170.64	0	170.64	NA	NA	NA	NA	NA
194.3	194.3	0	194.3	NA	NA	NA	NA	NA
192.83	192.83	0	192.83	NA	NA	NA	NA	NA
243.82	243.82	0	243.82	NA	NA	NA	NA	NA
291.87	291.87	0	291.87	NA	NA	NA	NA	NA
332.68	332.68	0	332.68	NA	NA	NA	NA	NA
291.26	291.26	0	291.26	NA	NA	NA	NA	NA
342.05	342.05	0	342.05	NA	NA	NA	NA	NA
303.92	303.92	0	303.92	NA	NA	NA	NA	NA
280.63	280.63	0	280.63	NA	NA	NA	NA	NA
355.09	355.09	0	355.09	NA	NA	NA	NA	NA
421.84	421.84	0	421.84	NA	NA	NA	NA	NA
373.64	373.64	0	373.64	NA	NA	NA	NA	NA
368.85	368.85	0	368.85	NA	NA	NA	NA	NA
300.12	300.12	0	300.12	NA	NA	NA	NA	NA
284.73	284.73	0	284.73	NA	NA	NA	NA	NA
225.39	225.39	0	225.39	NA	NA	NA	NA	NA
172.96	172.96	0	172.96	NA	NA	NA	NA	NA
124.73	124.73	0	124.73	NA	NA	NA	NA	NA
70.18	70.18	0	70.18	NA	NA	NA	NA	NA
37.66	37.66	0	37.66	NA	NA	NA	NA	NA
19.87	19.87	0	19.87	NA	NA	NA	NA	NA
16.88	16.88	0	16.88	NA	NA	NA	NA	NA
13.97	13.97	0	13.97	NA	NA	NA	NA	NA
8.01	8.01	0	8.01	NA	NA	NA	NA	NA
NA	11.8622857142857	1	11.8622857142857	1	35	10.102073487136	1	14
16.35	16.35	0	16.35	NA	NA	NA	NA	NA
NA	11.060625	1	11.060625	1	32	10.9499736153755	1	14
9.15	9.15	0	9.15	NA	NA	NA	NA	NA
5.11	5.11	0	5.11	NA	NA	NA	NA	NA
1.67	1.67	0	1.67	NA	NA	NA	NA	NA
NA	10.3217142857143	1	10.3217142857143	1	35	7.00333428392769	1	14
6.03	6.03	0	6.03	NA	NA	NA	NA	NA
3.07	3.07	0	3.07	NA	NA	NA	NA	NA
NA	10.4989473684211	1	10.4989473684211	1	57	11.8209779756479	1	14
NA	10.4365517241379	1	10.4365517241379	1	58	11.7264583953246	1	14
NA	10.8456140350877	1	10.8456140350877	1	57	11.8471489966308	1	14
-5.31	-5.31	0	-5.31	NA	NA	NA	NA	NA
NA	9.89727272727273	1	9.89727272727273	1	66	11.9857930703177	1	14
NA	9.84746268656716	1	9.84746268656716	1	67	11.9016305660679	1	14
-1.87	-1.87	0	-1.87	NA	NA	NA	NA	NA
1.89	1.89	0	1.89	NA	NA	NA	NA	NA
NA	8.95790322580645	1	8.95790322580645	1	62	11.9187492655922	1	14
30.55	30.55	0	30.55	NA	NA	NA	NA	NA
55.5	55.5	0	55.5	NA	NA	NA	NA	NA
70.98	70.98	0	70.98	NA	NA	NA	NA	NA
106.96	106.96	0	106.96	NA	NA	NA	NA	NA
137	137	0	137	NA	NA	NA	NA	NA
173.03	173.03	0	173.03	NA	NA	NA	NA	NA
214.37	214.37	0	214.37	NA	NA	NA	NA	NA
277.5	277.5	0	277.5	NA	NA	NA	NA	NA
263.06	263.06	0	263.06	NA	NA	NA	NA	NA
231.09	231.09	0	231.09	NA	NA	NA	NA	NA
344.3	344.3	0	344.3	NA	NA	NA	NA	NA
322.7	322.7	0	322.7	NA	NA	NA	NA	NA
380.48	380.48	0	380.48	NA	NA	NA	NA	NA
337.56	337.56	0	337.56	NA	NA	NA	NA	NA
318.48	318.48	0	318.48	NA	NA	NA	NA	NA
572.34	572.34	0	572.34	NA	NA	NA	NA	NA
496.3	496.3	0	496.3	NA	NA	NA	NA	NA
478.42	478.42	0	478.42	NA	NA	NA	NA	NA
429.25	429.25	0	429.25	NA	NA	NA	NA	NA
430.02	430.02	0	430.02	NA	NA	NA	NA	NA
394.45	394.45	0	394.45	NA	NA	NA	NA	NA
281.23	281.23	0	281.23	NA	NA	NA	NA	NA
221.76	221.76	0	221.76	NA	NA	NA	NA	NA
160.75	160.75	0	160.75	NA	NA	NA	NA	NA
122.69	122.69	0	122.69	NA	NA	NA	NA	NA
75.5	75.5	0	75.5	NA	NA	NA	NA	NA
43.02	43.02	0	43.02	NA	NA	NA	NA	NA
38.84	38.84	0	38.84	NA	NA	NA	NA	NA
34.28	34.28	0	34.28	NA	NA	NA	NA	NA
26.86	26.86	0	26.86	NA	NA	NA	NA	NA
10.22	10.22	0	10.22	NA	NA	NA	NA	NA
14.23	14.23	0	14.23	NA	NA	NA	NA	NA
NA	14.7869230769231	1	14.7869230769231	1	39	12.5982941940245	1	14
-1.4	-1.4	0	-1.4	NA	NA	NA	NA	NA
4.73	4.73	0	4.73	NA	NA	NA	NA	NA
5.43	5.43	0	5.43	NA	NA	NA	NA	NA
5.19	5.19	0	5.19	NA	NA	NA	NA	NA
36.57	36.57	0	36.57	NA	NA	NA	NA	NA
11.17	11.17	0	11.17	NA	NA	NA	NA	NA
27.36	27.36	0	27.36	NA	NA	NA	NA	NA
23.25	23.25	0	23.25	NA	NA	NA	NA	NA
NA	14.3594339622642	1	14.3594339622642	1	53	10.1794953054383	1	14
6.13	6.13	0	6.13	NA	NA	NA	NA	NA
NA	11.7817567567568	1	11.7817567567568	1	74	11.828983485329	1	14
8.57	8.57	0	8.57	NA	NA	NA	NA	NA
4.36	4.36	0	4.36	NA	NA	NA	NA	NA
NA	8.96888888888889	1	8.96888888888889	1	72	12.0806695266791	1	14
11.2	11.2	0	11.2	NA	NA	NA	NA	NA
28.51	28.51	0	28.51	NA	NA	NA	NA	NA
69.72	69.72	0	69.72	NA	NA	NA	NA	NA
121.88	121.88	0	121.88	NA	NA	NA	NA	NA
147.16	147.16	0	147.16	NA	NA	NA	NA	NA
221.52	221.52	0	221.52	NA	NA	NA	NA	NA
304.55	304.55	0	304.55	NA	NA	NA	NA	NA
358.98	358.98	0	358.98	NA	NA	NA	NA	NA
286.62	286.62	0	286.62	NA	NA	NA	NA	NA
453.71	453.71	0	453.71	NA	NA	NA	NA	NA
447.4	447.4	0	447.4	NA	NA	NA	NA	NA
447.08	447.08	0	447.08	NA	NA	NA	NA	NA
411.02	411.02	0	411.02	NA	NA	NA	NA	NA
395.51	395.51	0	395.51	NA	NA	NA	NA	NA
451.68	451.68	0	451.68	NA	NA	NA	NA	NA
381.49	381.49	0	381.49	NA	NA	NA	NA	NA
478.29	478.29	0	478.29	NA	NA	NA	NA	NA
486.74	486.74	0	486.74	NA	NA	NA	NA	NA
446.68	446.68	0	446.68	NA	NA	NA	NA	NA
455.57	455.57	0	455.57	NA	NA	NA	NA	NA
437.72	437.72	0	437.72	NA	NA	NA	NA	NA
364.54	364.54	0	364.54	NA	NA	NA	NA	NA
340.58	340.58	0	340.58	NA	NA	NA	NA	NA
269.17	269.17	0	269.17	NA	NA	NA	NA	NA
209.61	209.61	0	209.61	NA	NA	NA	NA	NA
138.49	138.49	0	138.49	NA	NA	NA	NA	NA
62.66	62.66	0	62.66	NA	NA	NA	NA	NA
48.96	48.96	0	48.96	NA	NA	NA	NA	NA
67.11	67.11	0	67.11	NA	NA	NA	NA	NA
55.99	55.99	0	55.99	NA	NA	NA	NA	NA
49.26	49.26	0	49.26	NA	NA	NA	NA	NA
33.14	33.14	0	33.14	NA	NA	NA	NA	NA
NA	16.7876923076923	1	16.7876923076923	1	26	87.4707814213497	1	14
NA	13.592	1	13.592	1	30	80.3528819902431	1	14
14.91	14.91	0	14.91	NA	NA	NA	NA	NA
-6.17	-6.17	0	-6.17	NA	NA	NA	NA	NA
-12.56	-12.56	0	-12.56	NA	NA	NA	NA	NA
21.53	21.53	0	21.53	NA	NA	NA	NA	NA
6.5	6.5	0	6.5	NA	NA	NA	NA	NA
9.43	9.43	0	9.43	NA	NA	NA	NA	NA
NA	12.8001351351351	1	12.8001351351351	1	74	11.2575466916969	1	14
7.63	7.63	0	7.63	NA	NA	NA	NA	NA
10.64	10.64	0	10.64	NA	NA	NA	NA	NA
NA	11.7063513513514	1	11.7063513513514	1	74	11.8232829938039	1	14
15.47	15.47	0	15.47	NA	NA	NA	NA	NA
NA	12.0238271604938	1	12.0238271604938	1	81	12.2779323959596	1	14
9.73	9.73	0	9.73	NA	NA	NA	NA	NA
12.92	12.92	0	12.92	NA	NA	NA	NA	NA
26.2	26.2	0	26.2	NA	NA	NA	NA	NA
52.2	52.2	0	52.2	NA	NA	NA	NA	NA
86.15	86.15	0	86.15	NA	NA	NA	NA	NA
103.6	103.6	0	103.6	NA	NA	NA	NA	NA
144.16	144.16	0	144.16	NA	NA	NA	NA	NA
160.1	160.1	0	160.1	NA	NA	NA	NA	NA
259.18	259.18	0	259.18	NA	NA	NA	NA	NA
296.62	296.62	0	296.62	NA	NA	NA	NA	NA
279.11	279.11	0	279.11	NA	NA	NA	NA	NA
339.81	339.81	0	339.81	NA	NA	NA	NA	NA
367.86	367.86	0	367.86	NA	NA	NA	NA	NA
328.65	328.65	0	328.65	NA	NA	NA	NA	NA
439.96	439.96	0	439.96	NA	NA	NA	NA	NA
458.56	458.56	0	458.56	NA	NA	NA	NA	NA
414.74	414.74	0	414.74	NA	NA	NA	NA	NA
500.5	500.5	0	500.5	NA	NA	NA	NA	NA
458.09	458.09	0	458.09	NA	NA	NA	NA	NA
597.9	597.9	0	597.9	NA	NA	NA	NA	NA
609.98	609.98	0	609.98	NA	NA	NA	NA	NA
391.41	391.41	0	391.41	NA	NA	NA	NA	NA
341.72	341.72	0	341.72	NA	NA	NA	NA	NA
291.04	291.04	0	291.04	NA	NA	NA	NA	NA
217.15	217.15	0	217.15	NA	NA	NA	NA	NA
157.85	157.85	0	157.85	NA	NA	NA	NA	NA
171.66	171.66	0	171.66	NA	NA	NA	NA	NA
89.06	89.06	0	89.06	NA	NA	NA	NA	NA
97.03	97.03	0	97.03	NA	NA	NA	NA	NA
67.59	67.59	0	67.59	NA	NA	NA	NA	NA
62.11	62.11	0	62.11	NA	NA	NA	NA	NA
51.36	51.36	0	51.36	NA	NA	NA	NA	NA
57.91	57.91	0	57.91	NA	NA	NA	NA	NA
50.91	50.91	0	50.91	NA	NA	NA	NA	NA
32.44	32.44	0	32.44	NA	NA	NA	NA	NA
47.79	47.79	0	47.79	NA	NA	NA	NA	NA
23.29	23.29	0	23.29	NA	NA	NA	NA	NA
12.87	12.87	0	12.87	NA	NA	NA	NA	NA
17.42	17.42	0	17.42	NA	NA	NA	NA	NA
19.99	19.99	0	19.99	NA	NA	NA	NA	NA
10.47	10.47	0	10.47	NA	NA	NA	NA	NA
24.96	24.96	0	24.96	NA	NA	NA	NA	NA
16.79	16.79	0	16.79	NA	NA	NA	NA	NA
34.15	34.15	0	34.15	NA	NA	NA	NA	NA
32.08	32.08	0	32.08	NA	NA	NA	NA	NA
38.77	38.77	0	38.77	NA	NA	NA	NA	NA
13.97	13.97	0	13.97	NA	NA	NA	NA	NA
7.94	7.94	0	7.94	NA	NA	NA	NA	NA
22.06	22.06	0	22.06	NA	NA	NA	NA	NA
9.32	9.32	0	9.32	NA	NA	NA	NA	NA
14.13	14.13	0	14.13	NA	NA	NA	NA	NA
21.2	21.2	0	21.2	NA	NA	NA	NA	NA
40.38	40.38	0	40.38	NA	NA	NA	NA	NA
98.55	98.55	0	98.55	NA	NA	NA	NA	NA
146.32	146.32	0	146.32	NA	NA	NA	NA	NA
228.46	228.46	0	228.46	NA	NA	NA	NA	NA
228.94	228.94	0	228.94	NA	NA	NA	NA	NA
295.16	295.16	0	295.16	NA	NA	NA	NA	NA
258.24	258.24	0	258.24	NA	NA	NA	NA	NA
294.75	294.75	0	294.75	NA	NA	NA	NA	NA
413.44	413.44	0	413.44	NA	NA	NA	NA	NA
349.72	349.72	0	349.72	NA	NA	NA	NA	NA
328.08	328.08	0	328.08	NA	NA	NA	NA	NA
415.04	415.04	0	415.04	NA	NA	NA	NA	NA
379.52	379.52	0	379.52	NA	NA	NA	NA	NA
494.11	494.11	0	494.11	NA	NA	NA	NA	NA
471.91	471.91	0	471.91	NA	NA	NA	NA	NA
465.53	465.53	0	465.53	NA	NA	NA	NA	NA
511.92	511.92	0	511.92	NA	NA	NA	NA	NA
516.28	516.28	0	516.28	NA	NA	NA	NA	NA
382.86	382.86	0	382.86	NA	NA	NA	NA	NA
356.27	356.27	0	356.27	NA	NA	NA	NA	NA
297.98	297.98	0	297.98	NA	NA	NA	NA	NA
207.4	207.4	0	207.4	NA	NA	NA	NA	NA
121.54	121.54	0	121.54	NA	NA	NA	NA	NA
58.13	58.13	0	58.13	NA	NA	NA	NA	NA
39.35	39.35	0	39.35	NA	NA	NA	NA	NA
28.95	28.95	0	28.95	NA	NA	NA	NA	NA
32.45	32.45	0	32.45	NA	NA	NA	NA	NA
18.57	18.57	0	18.57	NA	NA	NA	NA	NA
23.86	23.86	0	23.86	NA	NA	NA	NA	NA
14.67	14.67	0	14.67	NA	NA	NA	NA	NA
-1.76	-1.76	0	-1.76	NA	NA	NA	NA	NA
6.48	6.48	0	6.48	NA	NA	NA	NA	NA
8.74	8.74	0	8.74	NA	NA	NA	NA	NA
2.26	2.26	0	2.26	NA	NA	NA	NA	NA
10.13	10.13	0	10.13	NA	NA	NA	NA	NA
9.23	9.23	0	9.23	NA	NA	NA	NA	NA
11.85	11.85	0	11.85	NA	NA	NA	NA	NA
8.62	8.62	0	8.62	NA	NA	NA	NA	NA
21.43	21.43	0	21.43	NA	NA	NA	NA	NA
NA	11.1072727272727	1	11.1072727272727	1	55	16.4391425898953	1	14
5.13	5.13	0	5.13	NA	NA	NA	NA	NA
1.29	1.29	0	1.29	NA	NA	NA	NA	NA
3.53	3.53	0	3.53	NA	NA	NA	NA	NA
-4.87	-4.87	0	-4.87	NA	NA	NA	NA	NA
-1.26	-1.26	0	-1.26	NA	NA	NA	NA	NA
7.74	7.74	0	7.74	NA	NA	NA	NA	NA
NA	7.2490243902439	1	7.2490243902439	1	41	13.3948010072711	1	14
NA	7.2490243902439	1	7.2490243902439	1	41	13.3948010072711	1	14
91.41	91.41	0	91.41	NA	NA	NA	NA	NA
114.26	114.26	0	114.26	NA	NA	NA	NA	NA
152.74	152.74	0	152.74	NA	NA	NA	NA	NA
144.06	144.06	0	144.06	NA	NA	NA	NA	NA
244.13	244.13	0	244.13	NA	NA	NA	NA	NA
262.18	262.18	0	262.18	NA	NA	NA	NA	NA
301	301	0	301	NA	NA	NA	NA	NA
365.13	365.13	0	365.13	NA	NA	NA	NA	NA
395.39	395.39	0	395.39	NA	NA	NA	NA	NA
386.89	386.89	0	386.89	NA	NA	NA	NA	NA
343.52	343.52	0	343.52	NA	NA	NA	NA	NA
397.65	397.65	0	397.65	NA	NA	NA	NA	NA
448.44	448.44	0	448.44	NA	NA	NA	NA	NA
375.82	375.82	0	375.82	NA	NA	NA	NA	NA
441.08	441.08	0	441.08	NA	NA	NA	NA	NA
